Twitter ID,Interaction count
324666915,20
307884494,74
255917337,14
27279477,3
1077759668,6
705370724,761
26996143,228
321045843,1
839357312,0
102282810,170
160432735,5
529786217,8
515986093,20
317755864,50
220576066,49
105306151,42
44718864,10
1256231707,0
65624152,118
198756416,7
150779362,3
466566898,12
36395646,468
21671326,11
339060501,24
49772096,0
395292058,6
15728569,63
283368566,2
18654401,506
472515859,86
1179642390,0
942627236,35
16372926,3
192321697,157
272632742,5
44316923,4
361313270,51
255696084,0
443804372,8
239388939,54
7727422,1
382516525,66
295707178,26
273038120,13
24836413,28
336185834,12
35342112,12
14363552,6
17881636,1
34073187,25
234910661,0
31250479,17
16546939,2
250170548,1
507494424,11
90996160,4
12046772,7
14241069,11
224366663,154
145703064,3
16654103,1
1260608046,4
145677570,0
95105815,69
57771926,2
94162094,7
603719194,32
180093728,90
20059077,3
255823181,1
20537310,11
113208652,11
508876374,2
37552089,35
113387174,8
1307791,3425
164075542,204
374735534,18
40863827,39
274058279,2
126571380,3
71703535,3
17235459,3
266986977,4
20692578,3
495066576,3
594212211,10
240911396,2
1250328126,2
41013703,0
100597465,135
132294267,71
233303806,5
397393302,0
95462457,4
271117979,129
217583369,56
361448967,4
92864379,96
430896247,6
292624934,4
93964759,10
26442278,0
160339209,6
16540752,15
21423190,10
134993381,10
21060644,15
16132289,2
26776939,6
264138087,236
163298152,47
382803993,5
427822638,7
265733538,5
16676172,40
284853577,12
124236594,1
325333226,0
190251799,1
262323897,19
229682182,22
632592632,123
303321116,7
260566096,125
853288416,0
194490269,7
115491361,3
150293439,5
323400565,16
808031126,1
8150292,11
30966415,47
242038643,109
395300100,1
26286207,1
16367019,2
359011405,10
266620548,47
604842373,33
523849647,3
15223577,13
1208959315,1
258497039,2
67254536,0
95672811,14
183114838,377
404472305,4
91035609,30
15702055,53
256664075,5
42411129,139
19295032,1
242394505,35
256952235,2
1154111378,3
1023659581,6
1273148768,9
18165715,0
569445382,15
1141224883,0
14954158,1
26037015,62
328029510,37
390127676,3
17691510,6
976111975,0
360639045,0
404349157,4
479174961,9
449920911,3
54169562,171
938268962,1
382330069,1
1202055853,5
331776617,18
587725384,6
331998971,50
490997129,75
879938671,112
379869808,1
125282905,0
20207497,1
19328001,30
167156495,2
1084878776,4
456209002,4
25362154,7
68888806,4
213064124,0
79889696,10
398688825,12
836907222,12
5837592,0
403804341,0
360341311,43
45418457,1
261309062,158
322615343,21
16211114,195
612019451,14
214164173,26
70500181,2
50715881,0
19801933,8
44238517,21
158766748,29
48457938,12
28578004,4
30967575,5
844099489,12
250834460,0
99856389,7
22333382,4
394838420,8
543844268,8
94229756,0
136598338,8
174285518,67
41205644,42
605940304,1
360384010,1
32138687,11
26612007,4
1087315136,33
991670881,41
161475722,8
506496611,7
519571848,2
991803612,0
198122317,19
172487387,1
354709978,2
227143079,14
57431906,4
18709858,62
108909795,37
1004484314,8
270534541,0
380376309,2
242846644,18
63966763,133
61583209,0
881505384,58
189622949,0
147981741,34
466963666,27
1041906002,2
1080115680,0
26248921,28
19193229,13
292357569,2
383826803,0
287974083,22
1158739338,71
493488747,34
25562342,16
371070418,33
33699810,22
146972021,7
218748524,1
292460155,3
944264166,5
814665444,45
82261964,18
30679892,58
361405809,11
366307876,1
404973272,0
490960022,35
215406950,21
207612347,252
232683104,0
33666565,1
312874303,11
259606419,8
362170813,7
187997748,6
253180312,22
107296416,1
217254311,3
256124395,3
411413547,31
463015551,0
61619217,2
227291265,0
89018343,3
18117300,143
27447051,4
800913169,0
19282352,5
91017612,23
473169001,8
272059064,0
306118444,66
931039604,2
18958712,1
438398549,5
188007231,415
122053347,74
197891853,3
19599799,9
946498220,2
221577386,0
241222972,0
286229457,146
255332775,10
561603919,18
989106043,10
7075582,4
179316969,11
15964090,4
1149028724,4
1242064148,5
24421289,44
37970352,28
24597118,6
57750980,13
19568866,9
15682552,24
607871339,18
235907534,1
23534420,6
1210051994,4
103772503,62
115886031,11
135823693,2
86553574,3
390737393,3
6038862,12
851843886,0
1212389454,7
973670803,0
48066044,3
252605568,0
205463662,1
1022666976,24
1027658838,1
780844903,0
86110985,3
20508361,0
266914729,0
38278645,4
211130293,3
229545816,5
36126551,41
492873598,0
26245743,1
43815505,8
17025223,0
21460797,92
432957230,0
283258239,22
21139166,73
73500803,160
258135801,131
138956534,21
311567625,1
80292014,8
244680936,0
732951152,29
1226601480,5
24639266,116
281661071,4
199457885,6
171102859,139
521879347,40
585434206,0
490776451,1
1015951808,23
65917423,4
516634980,4
237842283,73
197650075,2
906560450,1
233426838,75
317228299,8
32485442,12
162606435,1
130341846,1
17479221,0
18711754,39
273537714,5
214946558,21
489914230,30
388024089,6
194641299,50
119220499,9
17543769,8
563849409,114
25619895,8
96909650,16
237908767,124
478862368,91
713308196,2
86124232,0
228394456,4
14049092,4
143723226,42
293313896,193
32343249,303
234909466,6
258170457,3
114595836,1
149317195,69
347414353,0
270928670,13
597968245,32
32359120,4
492633469,0
421369568,82
1081371031,0
154240814,3
369212454,7
417150122,137
887025247,9
573076951,42
791995963,16
25760258,19
64545499,44
448278822,0
374871615,8
501454405,3
24031034,2
422365641,55
36128402,13
181043440,16
392401248,0
273683993,35
1102468592,7
164451662,8
67605782,8
421246147,0
403813939,29
185947193,42
293223633,67
142699843,2
325555085,28
273625397,1
282698826,25
1155341306,7
96889124,15
198291682,11
26282371,251
445580884,3
70761385,0
556880621,1
391084315,49
238220689,1095
61011254,11
21379617,13
366654973,2
593940488,43
296553576,124
900494527,0
354691591,4
217251219,3
367562844,9
16407144,39
15152494,2
1164511201,5
500297431,0
72987186,9
318568724,0
252274047,0
208672074,27
134511670,8
40952193,4
411965102,12
217164328,0
63826204,0
829767386,3
299738128,1
521628578,10
33326848,12
26949351,3
377139026,3
297771685,123
17224196,51
561387460,0
366864224,22
15285969,1
501910165,1
20168768,0
167990608,1
793079546,3
1195737266,3
1099809654,320
84600728,1
242571362,6
860135372,13
21515380,66
143923047,12
200883695,37
387970645,15
944396432,67
267967167,44
68844282,2
727353728,9
1209622626,1
236130596,3
823992356,28
31504538,5
97839765,8
16727909,1
101918538,26
733527702,13
474546826,66
381289009,14
18666861,20
462505887,16
40359136,2
384833727,2
325994896,53
385830985,10
90179903,4
495905313,14
213863609,2
45029276,14
85146999,26
1076711600,0
262520354,1
501188833,11
59831613,25
138745077,26
20508681,2
247862756,8
115663035,13
388443126,16
99116591,2
870165780,0
948394051,3
266793860,0
381114629,11
477043749,0
255480780,7
31159339,1
452957426,18
459245980,3
490376149,2
364402840,0
620453067,0
269643383,2
245693197,0
299360167,1
116294029,1
53698190,26
442824167,8
442832919,15
16106522,345
396745864,5
13350372,4
30865662,1
731941633,5
46714028,0
24757830,75
273012474,11
127901611,6
11698322,29
576155831,11
238413434,2
37485362,23
14638851,300
423699169,444
366095123,14
70531121,2
80945516,73
344009584,3
424257469,5
890753468,0
22868993,2
81855161,2
295364492,2
54993351,4
77302546,4
887037044,9
26648462,4
1187507545,13
53060913,9
357877628,1
124799936,12
51039730,47
36988297,1
14795481,1
16116004,38
331655040,4
61542328,300
240778312,3
96918349,1
56065179,1
27885021,11
16391511,0
272124058,0
37491208,6
446524341,1
528820859,4
71425364,2
374658826,11
622367096,10
122780332,5
37515185,13
211915045,15
268896921,23
15142813,19
16166161,39
302232667,11
1278893274,0
105785852,5
1022240827,1
351847129,1
258673327,0
222901117,3
16173574,94
33432137,108
1219831238,9
90221203,2
380938969,1
836517360,4
145935577,23
51545098,11
217084212,3
47368707,2
84853717,2
288521315,12
415141537,1
542162326,10
149196780,11
201070049,1
385789390,7
69479599,3
19881863,115
374864512,0
22758206,0
1049560369,2
287040067,5
406294981,3
42075969,12
1198006309,0
402042795,0
35965408,7
132950661,9
16087107,98
344827349,35
97175858,33
543579866,1
387431860,76
160576237,12
213023643,8
132646082,55
331840766,0
538111610,9
221481261,8
26273435,162
67341240,6
34023172,2
142271252,5
485043632,13
498188801,8
52474769,2
21039946,6
128908662,1
262280216,10
19143783,6
1198862300,9
325147095,0
94021685,713
988707360,0
745795364,8
20025826,23
297162974,0
367333161,65
332884767,16
26052727,13
599313676,8
306018798,10
19253829,0
25376452,18
465539124,11
156210748,115
1130448013,27
550534777,13
43331611,57
228707979,120
78812863,0
274867725,4
1084556630,28
16438548,0
727776997,0
331376866,179
352090345,25
17768745,79
19143481,3
6351532,57
14070067,0
908380028,1
1056665060,41
44060922,83
256807621,8
17203795,1
17394041,3
292123879,0
575858975,7
1218420457,1
593946790,1
432141753,1
30584980,1
75073306,43
270646972,29
467212067,0
7417792,17
1177213375,4
282900362,6
234985641,5
44366939,39
1276931240,3
41032055,1
23121610,0
19495609,115
11627292,12
19453805,53
8228752,0
1050717998,0
116667710,0
262885487,65
194741356,0
16751014,1
31158134,0
45129106,0
14950403,88
229204006,13
150631980,6
708424146,9
109299182,10
492492626,341
55699327,0
14718629,2
1214075808,5
989309642,62
616587294,13
1013858485,3
94234643,14
252443979,3
559014346,6
285097792,3
592461813,27
146643118,0
287695900,2
395853126,12
277997330,13
790139850,3
42250627,2
173496568,2
1260813001,12
272525580,6
714987132,23
379951860,1
165514010,1
204027188,0
1267401278,1
263831999,16
632160153,2
20679494,14
294078512,4
1201207338,0
17738467,32
244650352,1
1287167142,1
254342818,14
193013796,24
36009850,65
16428261,31
538262738,3
180443064,8
1146007034,13
502004635,1
40121934,97
17442269,33
176614741,12
269899834,3
264828297,11
195164291,45
212942917,57
372343086,0
83748727,195
1089520260,0
185459722,0
458789217,9
201487651,2
293866044,48
625039826,3
331666614,136
28405581,39
64129314,1
84368341,67
332455169,32
471373072,2
274012183,65
246612992,899
206220968,56
521654689,20
27935316,52
233356796,8
519750654,35
564037933,1
245095160,9
22100885,14
15077420,0
81871292,3
158532249,10
34025552,3
56739067,6
406579529,3
73202035,119
327740140,7
594984816,68
169637331,7
981418604,20
15443546,0
156040251,5
33565866,41
94031113,29
199030841,1
118484087,2
319746362,0
148752523,6
208467742,3
1032840745,0
76977981,15
832466628,12
814062072,3
430570888,9
132264502,45
524791202,2
1290020496,0
16425076,143
69002150,8
51184630,5
614523222,3
141246833,5
238248595,60
587673918,3
19918228,39
390142047,72
38744285,20
235031427,94
18491472,0
208678180,15
213861177,1
805784827,5
391760598,10
26904707,32
542898267,7
1140100759,0
1278708559,2
805996554,3
1130456989,7
20446073,118
522827444,24
379443332,16
492378961,0
205988930,165
464983830,20
22505409,42
305850379,0
565405613,37
497952624,3
540194655,3
14997147,0
276179070,0
138313976,3
16229679,47
313310001,1
32112311,20
563759499,4
78898625,26
23167983,48
268672435,9
919226346,0
379511927,0
15156469,0
493439413,54
391553226,2
169657063,28
49140248,16
85094715,0
466540679,8
758299892,2
133425731,46
951406202,18
196819240,1
272583709,12
524792313,2
844180087,13
271762869,4
272290840,4
22574670,0
421482494,19
186907090,0
1009127808,3
945068773,4
775030206,42
708214501,1
376996977,10
354963231,8
442249363,62
358506497,1
363637819,12
32855469,15
322058839,3
249181686,27
381058048,9
226512656,1
156447298,2
1181695452,0
473116327,7
109749152,0
64846289,5
23014499,14
286014324,2
94669804,17
389001407,3
287866585,7
1222486399,2
24004837,39
289720713,0
104811358,7
365798739,6
373631302,17
1019411000,0
159255994,128
137778787,1
397656856,32
336398479,0
1250141665,2
38465211,33
224934239,33
455145030,29
323676011,4
17869751,11
16861429,0
38186656,0
1084243386,0
85994989,3
1266638515,2
472272419,0
57179067,37
11267302,23
19613023,1
1042548955,2
185472553,58
395335392,38
136735423,1
332284449,23
260980623,31
250154970,4
271284946,24
272809054,0
49731022,25
1207063184,13
497084291,19
272573393,1
443655020,2
49336963,9
1100601469,1
15395122,1
241797395,77
416324285,6
449955557,25
20880992,2
53720659,1
431323952,16
285343383,0
543394473,37
285249984,81
143241913,7
447436221,1
215108502,4
20722511,1
257144050,3
138585158,26
214613340,8
275907942,5
381630487,7
69856537,15
219007676,211
368522365,2
1275215894,14
602446013,49
170361954,0
192583618,2
44207086,1
229067990,0
16384038,59
266237186,0
59995883,0
53913259,3
58321430,15
405207165,4
415064973,11
423717475,13
63050686,7
606430476,1
17193885,1
293082921,10
497122064,113
548472253,110
49989431,11
158852785,67
85647456,1
473482276,55
151579206,2
197113002,4
55149881,4
116841782,35
415063003,0
265049085,1
200187558,76
14522779,35
305894011,6
261024394,6
287241249,44
72182988,11
1066611444,0
29620023,24
275793678,2
27674307,1
259128842,11
914886920,67
234952524,17
424265689,10
378826663,17
539865919,13
18929837,42
100893562,10
951839304,4
559830210,14
383973753,14
189619402,7
240679098,1
431867067,8
17956672,0
547119953,6
633806492,8
34268681,9
60116717,0
298540272,3
272177720,3
384610504,9
176306039,2
177602450,44
354740222,6
381276559,0
31658445,6
1103795653,0
271965841,0
23533926,34
334911180,13
1159995445,0
1218929485,0
271972887,2
849729062,3
1019724050,0
1298566278,0
1298548159,0
1298555100,0
1298577012,0
1298610535,0
1298580552,0
1298692566,0
1298711894,0
1298717598,0
1298759239,0
1298763265,0
952619623,18
161797179,6
786944546,0
174420405,7
458053575,5
868966099,20
580105810,23
275038599,21
497114732,28
178794231,0
136255383,45
246426922,12
344690602,10
494582291,1
389052680,30
278325086,8
18411401,21
347203262,20
128287465,41
20023516,53
455081049,11
254814925,23
120919393,105
448621919,1
193154698,59
1273559047,352
370168544,7
18999763,38
275164696,3
71139897,26
18360735,4
131265901,17
465629292,30
463794634,1
87287009,10
216054973,15
252272072,11
260423578,0
35425956,2
89052154,11
807441157,1
84407151,3
66349240,93
334976289,5
17291311,41
347878358,10
1170723684,13
818707315,3
24717531,47
24087168,84
626639419,55
760462104,8
18445844,1
300474179,1
83028162,6
85640352,157
38499453,65
48519675,25
166161682,17
155932739,1
956281,12
349946938,3
460359684,23
65254420,51
180715429,3
92091739,631
185290543,52
33959429,3
497360864,1
105907906,25
245019687,3
34159192,0
35559137,20
24306594,119
432940862,43
287655600,1
274074495,3
211550181,16
213751216,13
195455988,75
159923573,3
403738810,17
597939859,40
867034092,3
8833682,3
620365771,8
40203927,5
255487471,6
365103761,33
11244852,31
29517549,48
30006281,27
543906798,78
176801189,13
33763811,13
411928135,10
409401081,5
125476267,0
235741775,1
360975668,47
315422740,0
33309569,4
21448068,3
77251447,3
736130144,0
781055977,5
541239060,24
546030512,1
591973680,41
435112555,84
508063405,69
466654340,78
1241637859,0
1194989221,18
1040925522,6
353631941,6
166811593,2
292413983,10
546424088,6
14696380,0
1292431874,0
130000271,0
150289143,3
44482290,0
755672683,4
178540278,0
63631693,3
100078080,4
165245722,13
46947111,13
244299485,1
495680721,18
1206181339,15
517212252,4
585885675,4
21269439,20
16874564,5
952101181,81
105485447,1
271266410,1
310286381,1
39871064,0
196349957,1
1202110940,6
212467098,20
190057663,15
485164245,17
718369310,0
33351678,2
1001077782,88
745799070,24
283199001,2
558030678,0
60916234,51
894588307,20
34509503,2
1240329889,20
374637511,8
271681559,3
266435289,0
250089059,14
581803888,0
67486555,1
574132457,5
243655326,9
76764120,6
67949754,36
92937067,7
1202254177,22
158923470,3
271074952,45
143514132,141
195886865,7
517065252,0
91090291,3
413423918,67
1130110310,21
599679507,26
263863782,1
796675838,123
47022386,11
370964111,5
15066876,81
297239016,21
252237345,20
370852503,4
16278418,4
131195984,5
72884615,13
378403945,4
1072009236,215
433690691,2
1304328403,0
634080059,128
91846036,17
273657076,4
246436394,0
243346390,3
1114582147,6
32725169,6
624961616,0
404689659,2
606492249,11
1284313915,0
178824088,0
336541205,4
262476027,5
191054889,9
104531604,3
1089369409,2
281891570,0
26417074,62
18165363,41
558827088,17
71358586,11
56515814,18
101309108,0
47459386,95
493673019,0
302951386,6
58684655,45
250364353,86
495386969,14
275712545,0
267881942,0
364330022,6
190012537,414
241226103,754
18460152,41
341105081,21
240760525,38
38481059,35
470691248,0
70789275,0
374643582,40
260000449,16
274349407,1
831767154,7
24775854,27
22277694,25
381013583,0
24727570,6
141702501,13
193714026,0
78998799,98
360605593,8
15446865,3
216790519,9
21576515,18
395475144,0
26230145,65
109065918,24
171606833,16
193986339,10
266225680,1
315042301,1
149852919,0
16606268,970
559819013,29
96502773,0
517121805,81
346949719,6
89553250,8
529784722,1
26913913,1
25590464,6
1299662108,0
228846881,23
926791760,14
61853352,1
354973054,0
250306808,3
84401415,18
594844518,0
1083627469,10
1263333547,5
1095333092,1
17735910,29
24851229,4
556301825,7
92152246,1
566058786,0
169259398,33
107120252,1
16636799,1
99879869,0
26788120,1
563166754,3
223368263,0
27347284,33
51822882,0
429182236,7
223626848,0
216732503,31
50383438,7
1249867202,3
23829086,2
299506138,3
1058709871,0
46390071,3
205431257,0
429535598,0
604655008,36
24696861,2
165286708,6
927949176,0
267813818,118
53116283,0
30373506,4
606759900,1
184931005,20
381198439,5
154136730,9
220223791,81
16272618,8
241625640,46
23263454,14
842768190,1
19793293,8
403467578,22
132407522,2
1187048804,0
12987202,2353
484399810,0
218285658,5
17600181,33
116228737,0
281329064,0
18124468,3
16343593,0
243244761,10
294174645,13
796706216,0
257644524,74
57852539,71
271183691,31
857342886,3
118743846,265
23764854,10
111146102,9
408952647,9
175925311,0
397232213,0
1051948640,0
100300239,10
1272293930,0
35798442,19
400768822,11
39040737,3
192659552,6
554476689,12
46956207,7
17370412,107
186500600,12
156462489,0
25636566,4
16603504,5
1149139530,2
166638826,29
629768935,0
14103847,3
120482978,16
152687100,7
162494640,2
564212349,2
279142381,9
123151726,14
15395708,2
268137967,4
24978284,0
57103588,8
296543799,6
940055154,3
171805432,0
17143599,32
19957201,7
26898604,0
295402999,5
399723827,18
448602773,10
16216473,16
126325261,4
299241117,22
18844199,0
103413969,12
26678366,30
309326261,5
16751415,2
516583662,8
495058610,4
227763857,22
88240141,37
73430683,2
56556297,14
14690573,112
280047851,2
23676939,18
21773382,22
239032386,0
269511391,42
22147325,10
176548718,4
273792908,1
522269341,4
708079987,21
598497297,7
86614774,1
474986645,0
595193381,1
396794234,3
242093891,11
81220155,126
1195945369,0
23241468,17
128676402,3
21243718,5
411294090,7
399371605,0
16269084,13
220421513,61
746959880,13
23633041,11
269437734,1
16180559,143
37263962,11
203057848,4
443448249,14
1198946628,5
44946908,17
867117816,1
59604112,3
23713082,23
19881665,124
294509806,0
506492079,3
82461587,13
145480842,86
608467477,0
1277092860,2
358193491,1
772919785,11
296504381,4
19304663,15
81793090,0
957344324,0
21312083,4
516074406,0
103594620,0
309558781,24
163405115,2
393348427,119
879209971,7
17078094,3
39499475,20
39684793,15
714467522,2
500664166,1
262153595,0
41043869,87
1195118856,2
599375374,4
384614410,4
597569522,2
713387070,4
185815993,0
163861697,41
18722095,12
43897603,227
466765912,22
1132300357,5
563293589,15
437055633,12
583550400,2
51099638,3
19134335,1
184862799,0
133752834,0
210146775,2
706036914,17
345794855,0
317061843,12
57568642,2
76114077,66
509633597,2
28893318,15
21422925,12
111088978,15
198674651,21
22372121,334
14560819,7
41870206,4
359788259,12
860415787,2
286278904,6
1264972752,0
436366250,1
336821732,129
15966995,103
124302756,118
325184070,7
291626846,15
150419399,5
121651119,15
517877177,14
1222500780,0
54766840,0
37912191,1
20273815,45
1157726496,5
610370629,0
380382923,7
494331490,60
33662678,22
455306009,27
66112820,23
145647271,96
225141669,25
29591741,0
43740286,65
93212217,1
42896073,133
20611338,187
1089926084,40
17583572,17
40536415,7
710248489,28
160073664,2
17076793,9
263222957,5
180005108,17
346705023,29
17213033,0
207864860,8
275078381,2
614784729,0
411611799,26
134889456,1
352556797,0
17171476,9
85229508,15
51158869,1
187214966,0
494320156,3
218671021,44
14485907,5
244816624,24
276713213,32
1078538047,31
888682813,0
322164578,5
576929601,60
380016963,4
615793000,11
93675048,6
20059181,427
633839714,5
952641019,28
25068722,8
59641324,1
480280640,0
245030913,29
226710176,0
759031160,12
19110210,2
1033371643,0
877623170,1
423891063,1
16581816,31
245839288,0
15331235,77
18200731,39
557995848,2
363666493,4
300400577,2
898819561,33
49774237,0
109926974,10
321852329,11
926125051,0
330539177,1
588017994,51
16707686,5
1110761798,3
368090766,7
489609031,32
122961376,24
117482770,5
169631777,0
1177019420,2
15264238,1
844495087,2
1138100232,13
621406056,0
1005583597,71
43171180,7
1117017337,2
286320498,0
34533812,13
140186605,0
292074881,20
261539076,2
603053240,41
868595665,10
65418383,24
92620044,4
169986395,21
69671596,62
267121768,10
16561725,10
6013662,10
98507630,3
1301486268,0
370453743,21
270891869,5
223516060,9
127895254,1
240707282,3
17684375,100
614436248,35
227169236,25
498909753,28
1203590904,0
185630556,65
216475552,31
19492704,2
19216594,65
288067030,26
207800925,40
25487241,89
344029955,13
30381942,0
131986093,22
851819298,13
36098759,0
429882018,10
71001729,62
70973856,0
627598217,4
557444928,19
363464356,0
32655878,0
36961616,20
30268687,11
63371371,3
37609340,0
208104339,3
17493663,2
37085947,6
48920785,29
522620461,0
305360589,5
1236477440,3
370815539,12
395456938,2
38022839,14
356647010,24
713563368,41
249366006,4
14388426,31
97782957,1
345765280,2
19801825,3
197672377,4
107312325,98
595774618,10
1204587288,0
532841420,11
820019167,4
28009693,1
212483779,7
296560575,0
897074468,3
475223296,3
37597963,42
37029797,0
20594175,15
36422158,1
30072340,0
23467434,56
1184200088,3
15682499,0
709766389,1
142860040,22
1135401164,11
860099179,8
24817065,5
216243608,8
38290074,125
239540543,4
27434069,11
14483082,0
142039570,23
837676586,8
263122187,9
153225560,54
75928120,38
25025529,1
90776169,19
532460250,0
401614276,10
15432179,40
193309305,18
952580750,75
303853801,6
254714696,6
461286070,4
5708752,1
5748362,1
33089851,2
51156456,31
537369806,63
69233373,0
196978441,13
15823471,2
15816745,3
514818535,56
705987434,26
916993710,17
944615180,32
186483691,31
66871543,0
479759692,27
154571151,16
237103462,10
311098314,1
226717858,32
542967914,25
210840159,44
723293880,19
374545627,29
495139374,13
19883894,20
321663386,36
998659356,12
891259729,0
362725025,8
16189107,160
250941432,2
552494270,0
17911191,4
224935028,111
48931430,16
462273510,7
288372843,3
81290051,0
61509014,75
600348686,23
94451943,17
135292251,2
23968956,1
14678279,594
1231844737,3
237052663,3
28997331,13
1195903140,1
324400171,1
326941453,39
24474900,26
19581788,7
19103646,135
311231357,19
515732918,2
753378097,164
1013316650,181
1066150808,180
855146994,30
21875285,1
493730203,5
45199534,5
51743331,4
309251929,0
99491292,6
352091107,0
855360626,22
455627762,0
264267429,93
459490133,77
64190875,0
606076956,15
288198163,0
320527513,31
186307153,2
10085872,215
226022534,9
20872037,2
73651314,7
42198561,18
426707296,1
591457191,7
1012122006,30
46851659,1
757072891,0
30465899,30
95934473,1
119769483,7
394181481,25
1025227592,12
822263544,0
344564284,5
367958676,42
384357977,10
393486248,0
875907876,182
717701984,11
1179520423,0
808979192,0
876252438,5
1242439537,0
14244309,8
587512782,143
373942398,91
262540645,22
996042944,8
38949890,196
50212797,9
29458252,2
545144439,14
54937843,32
533635897,12
262501181,9
34573800,0
180981592,78
485425161,6
372212694,11
232012377,46
298619156,16
1199108329,3
924456414,1
729460368,18
568394674,10
46510052,2
244534330,5
609720071,16
151348519,16
398380924,0
176207343,47
43803995,22
27446256,1
1004515592,19
22700185,8
96799205,51
98248395,181
323447431,10
300290452,2
311285130,11
58894431,0
391177648,2
432108764,20
940324717,48
22065687,13
25729759,73
40804489,1
24497152,15
350499770,86
1093740716,39
1132363542,12
1117861206,1
412343347,7
220191842,5
242566644,17
393666869,3
197131222,6
18100698,2
247528533,12
28586596,73
37208886,0
471915675,40
274433778,12
15641725,3
553315935,4
16194080,1
26774435,4
